spam,text,message_length,word_count
0,Quand allez-vous acheter un bb cos que j'ai à vendre et comment va-t-il?,72,13
0,"Ahhhh... juste réveillé! avait un mauvais rêve sur u tho, donc je n'aime pas u en ce moment :) Je ne savais rien sur la comédie nuit mais je suppose im up pour elle.",165,34
0,Je suis Vivek:)j'ai reçu un appel de votre numéro.,50,9
0,Pourquoi tu n'as pas appelé pour ton déjeuner?,46,8
0,"Ce que je veux dire, c'est que je suis parti trop tôt pour vérifier, parce que je travaille un 9-6.",99,20
0,Je veux &lt;#&gt; rs da:)Est-ce que vous l'avez?,48,8
0,Je veux voir ta jolie chatte...,31,6
1,Cher porte-bons Prenez votre prochain repas sur nous. Utilisez le lien suivant sur votre pc 2 profitez d'une expérience culinaire 2 4 1http://www.vouch4me.com/etlp/dining.asp,174,23
0,"Quelques personnes sont au jeu, je suis au centre commercial avec Iouri et Kaila.",81,14
1,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £2000 GUARANTIEED. Appelez 09058094507 de la ligne terrestre. Réclamation 3030. Valable 12 heures seulement,195,30
1,"Vous pouvez faire un don de 2,50 £ au Fonds asiatique de soutien aux catastrophes du tsunami de l'UNICEF en texto du DON à 864233.",130,25
0,L'avenir n'est pas ce que nous avions prévu pour demain...! c'est le résultat de ce que nous faisons aujourd'hui...! Faites le meilleur en présent... profitez de l'avenir.,171,27
0,Je veux aller à hos 2morow. Après cela je veux cme. C'est ce que j'ai obtenu de sa chère quoi faire. Elle n'a pas dit n'importe quand,133,27
0,Nous sommes censés nous rencontrer pour discuter de notre voyage... pensé xuhui vous l'a dit? Dans l'après-midi. Je pensais que nous pouvons aller pour la leçon après cela,171,28
0,Hey venez en ligne! Utilisez msn... nous sommes tous là,55,10
0,"J'espère que tu vas bien, prends soin de toi.",45,9
0,"J'étais sous la douche quand tu as appelé, un parking s'est effondré à l'hôpital universitaire.",95,15
0,Aiyo u si pauvre chose... puis u dun wan 2 manger? U se baigne déjà?,68,15
0,Je savais que ça arriverait il y a longtemps.,45,9
0,Vous êtes magnifique! gardez ces pix cumming :) merci!,54,9
0,JADE SON PAUL. Vous m'avez dit qu'il fallait me rappeler de BARMED?,67,12
0,Passant de nouvelles années avec mon frère et sa famille. Prévoyons de se rencontrer la semaine prochaine. Êtes-vous prêt à être gâté? :),137,23
0,Qu'est-ce que tu fais aujourd'hui?,34,5
0,J'ai dit que c'était bon.,25,5
0,Slept? Je pense que cette fois ( &lt;#&gt; pm) n'est pas dangereux,66,12
0,Le travail de réseautage est là.,32,6
1,goldviking (29/M) vous invite à être son ami. Réponse OUI-762 ou NO-762 Voir lui: www.SMS.ac/u/goldviking STOP? Envoyer STOP FRND au 62468,138,21
0,Ne laissez pas l'étude vous stresser.,37,6
0,C'est toi qui m'occupes.,24,4
0,"Je ne travaille pas, je suis à l'école, donc si on se presse, on a faim.",72,16
0,Quelle chaîne:-):-):):-).,25,2
0,Tu m'as dit que j'aurais pu être ta vraie Valentine et je ne l'ai pas été?,74,16
1,Pony £350 prix - Todays Les numéros Voda se terminant par XXXX sont sélectionnés pour recevoir une bourse £350. Si vous avez une correspondance s'il vous plaît appelez 08712300220 citant le code de réclamation 3100 taux standard app,232,38
0,"Nous l'avons fait! Eta au taunton est 12:30 comme prévu, l'espoir que 'est encore okday?! Content de vous voir! :-xx",116,20
0,J'ai faim d'acheter Smth à la maison...,39,7
0,"Hé, Kate, hope ur OK... va nous donner un buz weldunch. va dehors quelque part 4 ADRINK in twn..CUD Go 2WATERSHD 4 un bit? PPL fromWRK va bthere. Love PETEXXX.",159,30
0,Mon lecteur ne peut qu'être lu. J'ai besoin d'écrire,52,9
0,"J'ai juste regardé et Addie revient lundi, c'est nul d'être elle.",65,11
0,Bonne année. J'espère que vous aurez un bon semestre.,53,9
0,"Lor de l'Esplanade, où d'autre...",33,5
0,Pouvez-vous me parler...,24,3
0,"Va te faire voir, grand danseur.",32,6
0,Ce n'est pas comme si tu appelais quelqu'un un punto.,53,10
0,"Depuis qu'Ayo a voyagé, il a oublié son gars.",45,9
0,Vous êtes toujours là?,22,4
1,CDs 4u: Félicitations à ur décerné £500 de bons-cadeaux CD ou £125 cadeau garanti & Freeentry 2 £100 wkly dessiner xt MUSIC à 87066 TnCs www.ldew.com1win150ppmx3age16,166,26
0,"Il y a quelqu'un ici qui a un an &lt;#&gt; toyota camry comme le propre de mr olayiwola. Mileage est &lt;#&gt; k.its propre, mais j'ai besoin de savoir pour combien il va vendre. Si je peux lever la pâte pour elle combien de temps après l'atterrissage il va vendre. Holla retour.",279,51
0,Je suis aussi heureux qu'un porc dans le trèfle ou quoi que soit le dicton!,75,15
0,C'est vrai.,11,2
0,Allez idiot ne trompez pas les autres ok,40,8
0,"Mon numéro mobile.pls sms ur mail id.convey concerne achan,amma.Rakhesh.Qatar",77,9
0,"Au fait, ""rencontre"" c'est de se retrouver.",43,7
1,Vous avez WON un montant garanti de £1000 cash ou un prix £2000. Pour réclamer le prix yr appelez notre représentant du service à la clientèle au 08714712412 entre 10h et 19h Coût 10p,183,34
0,U assister à la leçon de conduite de l'ur combien de fois un wk n quel jour?,76,17
0,"Oncle G, passe juste un mois gratifiant.",40,7
0,Bonjour boytoy! Geee... Tu me manques aujourd'hui. J'aime t'envoyer un tm et te rappeler que je pense à toi... Et tu es aimé... *embrasser amoureux*,148,25
0,Je pense que les deux autres ont encore besoin d'argent mais nous pouvons être prêts d'ici 9,92,17
0,Hey les filles... vous voulez tous vous retrouver 4 dîners à Nìte?,66,12
0,Bébé! Qu'est-ce que tu fais? Où es-tu? À qui tu parles? Penses-tu à moi? Tu es un bon garçon? Tu me manques? Tu m'aimes?,120,24
0,Comment va le bureau aujourd'hui?,33,5
0,"C'est cool, on peut tenir un peu.",33,7
0,:-( triste bruit de chiot,25,5
0,"Oui, c'est possible, mais essayer. Pls ne le dit à personne k",61,12
0,Quoi qu'il en soit Holla à moi chaque fois que tu es là parce que j'ai besoin d'une excuse pour faire flipper les gens à Sarasota,129,26
0,"Où tu es, que se passe-t-il?",28,6
0,J'allais te demander lol mais je pense que c'est à 7 heures.,60,12
1,Ur cash-sole est actuellement 500 livres - pour maximiser ur cash-in maintenant envoyer GO à 86688 seulement 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,164,22
1,PRIVÉ! Votre relevé de compte 2003 pour les chiffres de 800 points S.I.M. non revus. Appelez le 08715203685 Code d'identification:4xx26 Expire 13/10/04,151,22
0,Va la chercher et va la chercher pendant qu'elle traverse la rue.,65,12
1,Je voudrais vous dire mes fantasmes les plus sombres. Appelez-moi 09094646631 seulement 60p/min. Pour arrêter les textos appelez 08712460324 (nat rate),151,21
0,"C'est très gênant pour ta soeur, non?",37,7
0,"Ok, je sais que j'ai obtenu l'approbation d'Adsense..",53,8
0,"C'était vraiment bon de te voir l'autre jour, mectte, tu as manqué de toi!",74,14
0,Je veux aller à Perumbavoor,27,5
0,Combien de fois j'ai dit dans la scène que tout rit. Tu n'écoutes pas aha.,74,15
0,(Tu ne l'as pas entendu de moi),31,7
0,Merci d'être là pour moi juste pour parler le samedi. Tu m'es très chère. Je t'aime comme un frère et un modèle.,112,22
0,Pls clarifie de nouveau si un billet de retour ouvert que j'ai peut être préparé pour que je retourne au kerala.,112,21
1,Natalie (20/F) vous invite à être son amie. Réponse OUI-165 ou NO-165 Voir elle: www.SMS.ac/u/natalie2k9 STOP? Envoyer STOP FRND au 62468,137,21
0,Elle s'est enfuie avec un homme plus jeune. On va faire de jolis bébés ensemble :),82,16
1,Jamster! Pour obtenir votre texte papier peint gratuit HEART à 88888 maintenant! T&C appliquer. 16 seulement. Besoin d'aide? Appelez 08701213186.,145,20
0,Tu devrais jouer à 9 portes un jour.,36,8
0,"Dunno, mon père a dit qu'il rentrait à la maison 2 nous a fait sortir 4 déjeuners.",82,17
0,Les désirs- u aller au docteur 4 foie. Et obtenir un peu élégant. Gérez les cheveux ur. C'est ça.,97,19
0,On n'a toujours pas d'ouverture?,32,5
0,"Donc, à n'importe quelle heure la semaine prochaine, vous pouvez vous éloigner de votre mère &amp; se lever avant 3",115,20
0,Je voterai partout où mon cœur me guidera.,42,8
0,"Avec ma sœur, on a regardé le boulot italien.",45,9
0,"Tick, tic, tic.... Où es-tu? Je pourrais mourir de solitude tu sais! *pouts* *stomps pieds* J'ai besoin de toi...",113,19
0,"Lmao, tu me connais si bien...",30,6
0,Je suis dans un train de retour de Northampton donc je n'ai pas peur! Je reste en train de sauter aujourd'hui ho ho! Sera autour mercredi cependant. Vous aimez le club de comédie cette semaine au fait?,201,37
0,Bonne nuit da quegam je manque vraiment u cher.,47,9
0,Hé soleil prochain 1030 il y a un cours de yoga de base... à bugis... on peut aller pour ça... Pilates intro sat prochain.... Dites-moi à quelle heure vous êtes libre,166,31
0,"Geeee... Ton internet est vraiment mauvais aujourd'hui, hein?",61,8
1,Téléphones vidéo gratuits avec ligne de Half Price location pour 12 mths et 500 cross ntwk mins 100 txts. Appelez MobileUpd8 08001950382 ou Call2Out/674,152,24
0,Je crois que je la dérange.,27,6
0,"Désolé, je vous rappelle plus tard, j'ai rendez-vous avec monsieur.",67,10
0,Je suis coincé au verger dans la voiture de mon père.,53,11
0,Ok i wan aussi 2 watch e 21 pm show...,38,10
0,Je ne sais pas lei... comme Dun Haf...,38,8
0,Mais votre frère a transféré seulement &lt;#&gt; + &lt;#&gt;. Pa.,65,10
0,"Je t'appelle plus tard, après-midi, le service de mtnl a des problèmes à South Mumbai, je t'entends mais tu ne peux pas m'écouter.",130,23
1,83039 62735=£450 UK Break AccommodationLes conditions générales des bons d'hébergement s'appliquent.,100,11
0,Parlez-en à g et x.,19,5
0,Chers amis Hai... C'est mon nouveau numéro &amp; actuel..:) Par Rajitha Raj (Ranju),83,13
1,5p 4 alfie Moon's Children in need chant on ur mob. Tell ur m8s. Txt Tone charité à 8007 pour Nokias ou Poly charité pour polys: zed 08701417012 bénéfice 2 charité.,164,31
0,Comme dans différents styles?,29,4
1,WIN a £200 Shopping spree chaque SEMAINE À partir DE MAINTENANT. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50parweeksub.,149,22
0,Gud ni8 cher..slp bien..veuillez prendre soin..swt rêves..Muah..,64,7
1,"C'est la 2ème tentative de contracter U, vous avez gagné cette semaine le premier prix soit £1000 cash ou £200 prix. Il suffit d'appeler 09066361921",148,25
0,Je suis content que tu n'aies pas trouvé ça désagréable...,58,10
0,"Si vous allez m'appeler, appelez-moi.",37,5
1,Voulez-vous un nouveau Nokia 3510i téléphone couleur LivréDemain? Avec 300 minutes gratuites à n'importe quel mobile + 100 textes gratuits + Caméscope gratuit réponse ou téléphoner 08000930705.,193,27
0,"Mark travaille demain, il sort à 5 h. Son travail est près de chez toi pour qu'il puisse se rencontrer après.",109,21
0,"Gardez les problèmes ur dans votre coeur, b'coz personne ne se battra pour u. Seulement u &amp; u doivent se battre pour ur auto &amp; gagner la bataille. -VIVEKANAND- G 9t.. SD... jambon Oui, appelez-moi si vous avez une minute de jambon HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THUM GOTMARRIED 4thNOV.BEHINND NOS BACKS",334,54
0,"Amazing : Si vous réarrangez ces lettres, ça donne le même sens... Dortoir = Chambre sale Astronome = Etoile de Lune Les yeux = Ils voient Résultats des élections = Lies laissons raconter Mother-in-law = Femme Hitler Onze plus deux =Douze plus un Son Amazing...!:-)",265,45
0,"Aiya, on parle plus tard... à 4 h, c'est ça?",44,10
0,Joyeux anniversaire...,22,2
0,Désolé d'avoir raté votre appel.,32,5
0,Omg si ce n'est pas une chose son autre. Mon chat a des vers :/ quand ce mauvais jour se termine-t-il?,102,21
0,"Bonjour, l'im souffrant de fièvre et de dysenterie ne pourra pas venir au bureau aujourd'hui.",93,15
0,Je ne ferai rien.,17,4
0,Quel genre de choses chantez-vous?,34,5
0,"St. André, la crème de virgil",29,6
0,"Okie Lor, mon drvin den va faire du shopping après...",53,10
0,Gokila parle avec vous aha:),28,5
0,"Salut Shanil, Rakhesh ici.merci, j'ai échangé les diamants non taillés.leave back. Excellent service par Dino et Prem.",118,17
0,K.K. ce mois-ci kotees anniversaire savent?,43,6
0,"Mais je suis vraiment cassé oh. Aucune quantité n'est trop petite, même &lt;#&gt;",81,13
0,Désolé pour ça c'est mon téléphone de potes et je ne l'ai pas écrit aimer Kate,78,16
1,"TheMob>Hit le lien pour obtenir un jeu Pink Panther premium, le nouveau no. 1 de Sugababes, une animation Zèbre folle ou un badass fonds d'écran Hoody-all 4 GRATUIT!",165,28
0,"Je pensais qu'il était ami avec maintenant. Peut-être que j'ai fait la mauvaise chose, mais j'ai déjà été invité - alors il pourrait ne pas venir parce que l'argent.",165,29
0,Appelle-moi quand tu seras proche.,34,5
0,J'ai peut-être une sieste à faire!,34,6
1,Ce msg est pour votre commande de contenu mobile Il a été ressenti comme tentative précédente échouée en raison d'une erreur réseau Demandes à clientsqueries@netvision.uk.com,174,25
0,"Dans d'autres nouvelles après m'avoir harcelé pour lui faire de l'herbe pendant une semaine, Andres n'a pas d'argent. HAUGHAIGHGTUJHYGUJ",136,19
0,Ding moi sur toi casse fassyole! Blacko de londn,48,9
0,J'ai vraiment besoin de 2 KISS U I MISS U MON BABY DE BABY 4EVA,63,15
0,Tu as de nombreuses responsabilités.,36,5
1,Vous avez 1 nouveau message. S'il vous plaît appelez 087152525273,65,10
0,J'ai déjà atteint Sch...,24,4
1,Décembre seulement! Avait votre mobile 11mths+? Vous avez le droit de mettre à jour la dernière caméra couleur mobile gratuitement! Appelez la Mobile Update VCo GRATUIT au 08002986906,183,28
0,U ont certainement besoin d'un module de e humanités dis sem izzit? U wan 2 prendre d'autres modules 1er?,105,19
0,Argh pourquoi il n'y a personne en ville ;_;,44,9
1,"Obtenez 3 Lions England ton, répondre lionm 4 mono ou lionp 4 poly. 4 plus go 2 www.ringtones.co.uk, le meilleur n original. Tones 3GBP tarifs d'opérateur de réseau s'appliquent.",178,29
0,Ça me remplit de calme et d'assurance!,38,7
0,Aslamalaikkum...insha allah tohar beeen muht albi mufti mahfuuz... ce qui signifie la même chose ici...,103,15
0,Vous conduisez ou vous entraînez?,33,5
0,Elle a dit à mon père que j'avais un cancer.,44,10
1,PRIVÉ! Votre relevé de compte 2003 pour 078,43,8
0,"Oups je l'avais, &lt;#&gt;?",27,4
0,N'ENUFCREDEIT PAS TOCALLER.LERA-T-IL L'UNI À 6 + GET A BUS TO YOR HOUSE?,72,13
0,"Salut Chikku, envoyez quelques jolies msgs",42,6
0,"Il est impossible de discuter avec et il me traite toujours comme son sous-marin, comme il ne m'a jamais libéré... Ce qu'il a fait et je lui rappellerai cela si nécessaire",171,31
0,"Après mon travail ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, pas d'autre endroit pour aller liao...",121,22
0,"A la merveilleuse Okors, passez un bon mois. Nous vous chérissons les gars et vous souhaitons bien chaque jour. MojiBiola",121,20
0,Cuz a imité et ne veut pas étudier.,35,8
0,"Je n'ai que 3 ans, mais jusqu'à 9 ans!",38,9
0,Où que vous soyez et ce que vous faites.,40,9
0,"C'est nul, je vais y aller pour que tu puisses faire mes cheveux, tu le feras libre, n'est-ce pas?",98,19
0,Et cette fois j'ai aussi essayé d'ajouter des zéros. C'était les économies. La vérification est &lt;#&gt;,105,16
0,"Dunno leh, peut-être qu'un sac de 4 dat n'est pas trop petit.",61,12
0,Sday seulement rejoint. Donc la formation que nous avons commencé aujourd'hui:),79,11
0,Désolé * était à l'épicerie.,28,5
0,Il y a de beaux pubs près d'ici ou il y a Frankie n Bennys près du cinéma Warner?,81,19
1,"YOU VE WON! Votre 4* Costa Del Sol Holiday or £5000 wait collection. Appelez 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",165,25
0,Je n'ai pas été là avant... tu veux aller au yoga?,50,11
0,Oh ferme ça. Omg hier j'ai eu un rêve que j'avais deux enfants les deux garçons. J'étais tellement énervé. Non seulement sur les enfants mais ils étant des garçons. J'ai même dit à Mark dans mon rêve qu'il changeait de couches parce que je ne suis pas redevable dans le visage.,277,51
0,"J'imagine qu'il serait très gentil, contrairement aux autres docteurs qui traitent leurs patients comme des dindes.",115,16
